t,1d,1m,3m,6m,9m,1y,1.5y,2y,3y,4y,5y,6y,7y,8y,9y,10y,15y,20y
2011-07-21,5.242394619927676,4.571723451796277,3.5857115724506605,2.894349095488654,2.8638155085444943,3.261474326802967,4.7410222313536075,6.5508277930523615,9.95750005771695,12.579779096437438,14.47452821756848,15.835742314677459,16.824105797151063,17.55100186561258,18.09094114449671,18.494232489305674,19.38984461477922,19.503860678608216
2011-07-22,1.5301555997686538,1.631300510905073,1.8913827513266823,2.387980115520129,2.981953172366704,3.6450611232702643,5.092037740493171,6.596141235011839,9.478215626086033,11.968898562089127,14.00009250353283,15.605350769975448,16.850812901717063,17.805842013518784,18.53200409544889,19.08014766193563,20.29339007703077,20.456711158904934
2011-07-25,5.033981297099876,4.444158933586728,3.5739137981743867,2.963795940777832,2.9475776584586706,3.3250853500063964,4.731998421994525,6.478940793240051,9.842169696765339,12.494397737264498,14.442944716638179,15.8582153113623,16.893947508880526,17.661150673040368,18.235750689725094,18.6695575998425,19.685059288281018,19.890985386495355
2011-07-26,4.580638459783588,4.105454157970323,3.3843215255726093,2.8406360100025205,2.7795472209447487,3.059203923762696,4.241950120250784,5.824665350867339,9.12223318124725,11.941115021653154,14.135848166972988,15.793055807892236,17.034350336377834,17.963975886120114,18.66107182667938,19.183572102510745,20.325467541649132,20.42242917490273
2011-07-27,1.4104162930784812,1.5373348366504689,1.8387518426409257,2.373087118216892,2.9836854617084025,3.6493239036212217,5.078797169053491,6.556182302756311,9.40398704975711,11.90336737942654,13.975198389208032,15.635274386023752,16.93636384467529,17.94035443128676,18.70586751020659,19.28359277478469,20.551706845954754,20.728719355982633
2011-07-28,1.4183416941596794,1.5332256297542584,1.8158498043982427,2.3343929478269105,2.9400166786974693,3.607899223959291,5.053242394256824,6.550571897163884,9.424702525372693,11.921833412452752,13.968624788948189,15.591544127135732,16.852261989224992,17.818414922260125,18.551642073994405,19.10375070370552,20.32782626697354,20.529013531869435
2011-07-29,3.561001265849561,3.268398362288798,2.870053006149824,2.6940980212836125,2.8909631281465007,3.34542905651184,4.705744831276038,6.324432191567452,9.507806520898276,12.145316951094891,14.171975039850926,15.693655073026726,16.831915152276242,17.685926501287817,18.329289737351182,18.815169659192726,19.922248935013968,20.08499196649268
2011-08-01,2.3229476180647084,2.3204738345715135,2.386128984012063,2.637180000909954,3.0344016758393857,3.542882509039097,4.783712294656297,6.186608453485629,9.063081396551077,11.67991715801981,13.876939293275601,15.642591179209756,17.024384374952056,18.086938069252408,18.893652060948654,19.499784921498705,20.817689982530496,20.998009502904495
2011-08-02,2.7788160245087945,2.7246491477184502,2.693895741711918,2.824256396546886,3.125566678325986,3.559067836735498,4.699992058130155,6.052809268790359,8.920823935902561,11.59100068714763,13.86203564443519,15.702185693147765,17.149941713144653,18.266700990857274,19.11552524035917,19.752659649567747,21.111470631494875,21.246662522460614
2011-08-03,1.5304611970676802,1.628481201148071,1.8763668623078578,2.344530531224136,2.9034796513338543,3.529629723930649,4.908863186950059,6.364165267266054,9.218189735283225,11.756240713288054,13.876416821257667,15.583942829017753,16.927256586043544,17.966985162404857,18.761904785886873,19.3634329020064,20.695384421492157,20.893489284117972
2011-08-04,4.677143598579919,4.21975148753856,3.5294389405804067,3.018926338033256,2.9782295965782657,3.2681899540390082,4.449632281640009,6.012098803215068,9.243766110940507,11.991087361147837,14.124156309892014,15.734780877222514,16.945181181027486,17.858295111667115,18.551271549988726,19.079932053998597,20.345360464818995,20.619185906040023
2011-08-05,1.8714578925729175,1.9125672342307,2.065395841702088,2.4381622147141275,2.9446166321795912,3.5488215726693633,4.939647782330824,6.43983901271797,9.379700762775524,11.937871961391625,14.009888775898965,15.62407815771543,16.853004017901082,17.77526775534433,18.460871242730203,18.967133376175884,20.053304755760607,20.247180915218326
2011-08-08,2.0554714391652222,2.0604498574964953,2.1526703212687957,2.46282274756655,2.931029142914721,3.5132622369181705,4.887485168167185,6.3864483407820725,9.328719580242801,11.885753393697422,13.963402475874744,15.598816795694322,16.86608283548526,17.840194566716693,18.58543407077377,19.153358992454233,20.45652429338527,20.656045303962795
2011-08-09,4.229625493710248,3.841566770982231,3.2739346552321313,2.9035429767286733,2.9617113397454493,3.319401966433957,4.572171508724749,6.153459263637977,9.354044141622788,12.044840337426404,14.124557002550759,15.691430634339174,16.867455051640135,17.753803316166124,18.425852807494913,18.938003177094963,20.158228472076978,20.414587037096616
2011-08-10,3.63786375516136,3.3083671411574658,2.847864000147741,2.6100742002479986,2.7759912026901485,3.223408437813376,4.617673815084071,6.303721085132597,9.629091663189186,12.348402556908233,14.379469404924329,15.84348586473822,16.884730572643296,17.622595245040223,18.145686588911598,18.517115653633166,19.262968931374417,19.383639404252783
2011-08-11,1.8003154844399647,1.8412893269208748,1.9949752370064808,2.3714413820366644,2.8838505729671366,3.4956657037210017,4.904823865691172,6.425248076212119,9.40472199996848,11.996259878703132,14.093621616625295,15.725636426118497,16.96614290359292,17.89512786104517,18.583829374015586,19.090577104764233,20.161569425778,20.33549102709475
2011-08-12,3.1076106292638452,2.9230326776470017,2.6764034130028214,2.5937724299373555,2.7812124725659064,3.170150293101958,4.3452028252554475,5.804794039473741,8.883631831653439,11.645549071313244,13.892057744472197,15.636743228116128,16.959170569597553,17.947762689447593,18.68023736661441,19.21910585718821,20.34103320170361,20.465836648715985
2011-08-15,2.307089251425524,2.293265748428367,2.3437462126666677,2.5879522128485783,2.990908754012608,3.5122407955688955,4.785878060998773,6.217743844577052,9.119575287551104,11.725004250687391,13.89604970707234,15.638822069095266,17.009485311996727,18.07440248748844,18.89483498199287,19.522335143805233,20.948911670131306,21.1252774361826
2011-08-16,3.4510941259446617,3.1947547927881934,2.8386412909272356,2.6669397133060535,2.826012594459012,3.223080186169942,4.462101800069236,5.99213567674078,9.13440902179314,11.857154303403046,14.015866344333446,15.66788010353442,16.914123044795584,17.84882554136842,18.547648216363992,19.068167280189282,20.176473300559223,20.25301054164504
2011-08-17,3.657816169795305,3.3055447410115812,2.803960281636947,2.5154950323118555,2.6391063230404264,3.0494034895206563,4.379534235359587,6.013254573943257,9.277829919814197,12.00527388242897,14.108180759691262,15.690058685560425,16.875199006118528,17.76604431496571,18.438862654904554,18.94877229819439,20.131074578514383,20.334407892292106
2011-08-18,1.3175993424905335,1.3868342391120447,1.5937927053422116,2.0384165451323772,2.606856951419788,3.264480163276654,4.74076104765518,6.303666896765955,9.320836511217511,11.914241540718239,13.996004786209069,15.60433226450949,16.817871787371185,17.719086096287818,18.380486583940236,18.86104772640632,19.823741757940383,19.923741341509196
2011-08-19,2.797962254979929,2.6450355780320427,2.4735561860165824,2.5157327831849123,2.8279820450053306,3.3311455752536787,4.681899573622835,6.2376626862098,9.31046005029538,11.913983000199604,13.95802485936965,15.515297265209302,16.688260015789012,17.568390359059222,18.227773213407055,18.720714518000076,19.79255866647138,19.899542177042047
2011-08-22,3.973289645997016,3.5833784984063417,3.0121445141780643,2.637232873121607,2.692240879125521,3.0482809496710446,4.3022196801238755,5.889821937244168,9.112863644598885,11.830577901444595,13.934540593973063,15.519338566137378,16.70567078312734,17.594760020607637,18.262704501136422,18.764897911153817,19.881555024536077,20.005482642839915
2011-08-23,4.991924165651189,4.489451763992121,3.714525952424167,3.0966335973721466,2.9686509182165435,3.1881572698411027,4.2685002980784414,5.7689573510901475,8.947093168781512,11.687312139326346,13.828411174244687,15.447391735801338,16.660092455770886,17.567297021780867,18.24605235160807,18.753007958966112,19.839082112631765,19.898174472758342
2011-08-24,5.296753546412527,4.606273915683651,3.569138490665897,2.7880695132682596,2.665886774013857,2.978885125806748,4.324610541096627,6.050657613026464,9.401280501523802,12.045262198979636,13.986528482669392,15.395859803770081,16.425686570140765,17.185336472325375,17.749539453466774,18.16954085549101,19.070560936322963,19.124940308920948
2011-08-25,5.166647151444385,4.5247739413234465,3.5594592972080665,2.834125397877747,2.729426262899664,3.039600482445495,4.358433294652555,6.0592996164707085,9.396904361478684,12.06021929716336,14.02750427991803,15.457865184043316,16.50124786978133,17.268042519881007,17.834846460013154,18.25459807476723,19.144895792899213,19.201123314286214
2011-08-26,3.334007770579746,3.0546416082262287,2.676865686196433,2.518014874158121,2.719986015948636,3.1713995543568316,4.51159623537462,6.102274956074596,9.230264386664947,11.824711483516788,13.81988276567985,15.317258394803204,16.43470893678731,17.269074944901405,17.892708259788872,18.35822576521452,19.3545691836649,19.407818018792646
2011-08-29,5.049292284014093,4.4221890585391765,3.481499317800004,2.7811591345453293,2.691004464695302,3.008520570133906,4.329077842467629,6.0231501284071935,9.341320530045603,11.987848826514938,13.942696610022358,15.36367951867362,16.399423857593813,17.159454984312305,17.719887305039173,18.13341959992152,18.99330480450127,19.02202551312308
2011-08-30,3.422140970986264,3.138546468909313,2.752624965849057,2.582868184711087,2.7752288261723326,3.2180807468838557,4.543589015640574,6.122018993204649,9.230590230140809,11.810511230117704,13.79489604253826,15.284545837043808,16.396815773716266,17.228107519702306,17.850389434052964,18.315945469497418,19.32480342951677,19.39788449718565
2011-08-31,3.6055030352023727,3.253036052479127,2.750218789154185,2.460281856795824,2.5850950364429286,3.000092611039883,4.348324781685218,6.004640557289508,9.293388115848654,11.984452100022931,13.984772365021893,15.412936387421762,16.41377603932465,17.108199302906684,17.5863973298975,17.912813156660114,18.45739614021472,18.433152270209742
2011-09-01,3.2171227373359246,3.018595414254832,2.7620064060071474,2.696822982649723,2.92189553483647,3.354198276910362,4.600299872208173,6.086380343187006,9.080842802810203,11.647704289491935,13.673410691296201,15.220539819627367,16.387099055236778,17.262581581168952,17.918174789347884,18.407772964954287,19.465562072681625,19.561178230364703
2011-09-02,3.516866586885472,3.220391752787152,2.8109516219919697,2.612631558296882,2.782881090526251,3.2086356320029066,4.510758621894469,6.075329618102263,9.171040549645936,11.74680791140527,13.730095768894913,15.21970326727287,16.332293370407708,17.164036231370048,17.78682539976948,18.252920429998905,19.264689057193728,19.340600438674084
2011-09-05,2.0684318453715855,2.0722227306588867,2.150177825559265,2.417442477961628,2.8275702015098183,3.345258887774338,4.593055108718518,5.98858252251032,8.816865136132527,11.35890916790931,13.472302327287505,15.156898493656854,16.466214287707093,17.467203210650982,18.22343134704853,18.789209433544798,20.008349956999876,20.168361792448614
2011-09-06,3.228661225454791,2.9438406182568917,2.562215162290529,2.4140294608907693,2.6424724879378765,3.1318700548380125,4.567334342946776,6.2588229399905,9.544962526997097,12.201123153029918,14.164485912764846,15.561838395067786,16.53895445588163,17.215650839166713,17.680725713179164,17.997423225169342,18.519691998738985,18.48913581902516
2011-09-07,2.9120570140803808,2.7355470279137615,2.5202641947738864,2.5077700255200193,2.7763963520096935,3.244927324796803,4.546946668684573,6.073334158890873,9.120375201972928,11.71861118541737,13.763620186538976,15.322008440802874,16.493862409879725,17.369987997754734,18.022549225780242,18.506232978262723,19.510923446160206,19.544051149791727
2011-09-08,5.494497631570112,4.828593146274525,3.8177191285737906,3.033328632107851,2.8789921412743382,3.147330212718012,4.400805946548814,6.054360700606628,9.331253865638446,11.95953445034818,13.904914157644555,15.3203347594533,16.35261948811044,17.110527523176568,17.669779922585363,18.082832706558335,18.946092103979556,18.9815262659588
2011-09-09,3.133148059484658,2.9285519939808617,2.662611773844855,2.590176439714459,2.814334310854275,3.250437973185144,4.5134729450817455,6.023342868660741,9.070443747955963,11.68496367363245,13.74873506604779,15.324184310826556,16.510583712750133,17.398969045638253,18.061957558400884,18.554654813172103,19.591948050278432,19.646691585726906
2011-09-12,2.1330395459234253,2.1436224260328363,2.23411034420938,2.5167435284015163,2.938701516468584,3.465234311855184,4.723528823213021,6.122231148304043,8.942293514933672,11.464155941721653,13.550519894237276,15.204056222486482,16.47998266855739,17.44638233904912,18.167628230646603,18.69863072586401,19.759044752263897,19.796451660820868
2011-09-13,2.2262559639503516,2.2011845742203997,2.2394769470613887,2.486652235353941,2.9092704316270774,3.4594102470597,4.7976673118898505,6.283114820165153,9.220035773361339,11.763096144907506,13.802926949404014,15.377557313906323,16.5676048058272,17.45549858155136,18.111955219845143,18.593407275327106,19.57688539557636,19.65825247894236
