"TIME_PERIOD","BETA0","BETA1","BETA2","BETA3","TAU1","TAU2"
"2006-07-05",4.55356555905684,-2.10329130108448,1.30849963964689,-2.16691747452438,0.769530960018154,1.83152491145007
"2006-07-06",4.54004978681814,-2.06152864663518,1.31176793102023,-2.14869106405699,0.778238316126093,1.88999971942175
"2006-07-07",4.51230800623892,-2.02473111335658,1.30322184172243,-2.14207807965455,0.783052576184121,1.94857072063238
"2006-07-10",4.51564413741854,-2.03717144476853,1.29423116636351,-2.10679236084374,0.777966299231603,1.96410667670479
"2006-07-11",4.54857974408278,-2.0910658025917,0.0911280590588028,-1.94549586741882,0.502196160834032,2.24635602159523
"2006-07-12",4.56906263592237,-2.13622038491606,0.105600481795945,-1.95064190643853,0.49261080285222,2.24471083610465
"2006-07-13",4.55595465865854,-2.0600635959958,0.114900381577463,-2.05290566576264,0.51243150897756,2.23464616106673
"2006-07-14",4.53689546270354,-2.00405490206279,0.108321255429671,-2.18081370150036,0.530380614080775,2.26624945163905
"2006-07-17",4.56562167462514,-2.00032768270921,0.0905274511404295,-2.1986757462555,0.557207369011983,2.36591636611953
"2006-07-18",4.56493381430759,-1.99855119856566,0.115018760829027,-2.0949723297937,0.566631497117742,2.41253301943386
"2006-07-19",4.56969414616241,-2.01159065260171,0.145709377506606,-2.05976397765509,0.563491407408621,2.44457122941597
"2006-07-20",4.54111739559595,-1.94418115349025,0.148342472073479,-2.0885967162295,0.579200237080074,2.46547631950128
"2006-07-21",4.50874304221237,-1.88128672825366,0.124920255806274,-2.12935480459008,0.580037591645076,2.42180785402562
"2006-07-24",4.49403410868456,-1.85679192822315,0.121752409206467,-2.09635366969801,0.575776754894452,2.41562711549574
"2006-07-25",4.4907769558832,-1.85570629160802,0.114132584738335,-2.12125628333998,0.567953557223932,2.38076847919295
"2006-07-26",4.5335777994766,-1.94690685334424,0.213407362198475,-2.13333241209943,0.561161175011017,2.37970520288669
"2006-07-27",4.53821216308329,-1.87839773785561,0.25777481449918,-2.31509185456594,0.622753926119016,2.48822417357823
"2006-07-28",4.47255939989865,-1.83345806083161,0.205743486296399,-2.20166947924839,0.569197114912251,2.37293805751356
"2006-07-31",4.47807180599262,-1.82703583307889,0.21358521845303,-2.14900163660012,0.572905069497423,2.38936365930889
"2006-08-01",4.46850236866959,-1.85510868243205,0.172053543857102,-2.13230277871976,0.515537604565111,2.22514522095444
"2006-08-02",4.46330431609132,-1.84833487793162,0.165651616709881,-2.15621466111679,0.508956937829674,2.24391833411302
"2006-08-03",4.4479179253885,-1.8483784078608,0.146964521171778,-1.98391824853925,0.478013404605491,2.22157656023864
"2006-08-04",4.39360390787515,-1.80662788200034,0.217270911320683,-2.06840192294247,0.460575827317739,2.27057379595725
"2006-08-07",4.40899785419176,-1.80195946368443,0.18606883108899,-2.09673388671178,0.456330274380201,2.24513638613794
"2006-08-08",4.40735888538553,-1.79352805581139,0.183174407076555,-2.10390829349496,0.452179557780798,2.24766320029045
"2006-08-09",4.43252024793622,-1.82905719587836,0.148831375620386,-2.09693037941407,0.439014108518554,2.24460390174534
"2006-08-10",4.43294550735986,-1.78740499319012,0.136955246939803,-2.1132958391876,0.455329796843318,2.2418746851349
"2006-08-11",4.44498166070991,-1.77784129571928,0.218580316930396,-1.96275034411446,0.501386724912222,2.32963084121832
"2006-08-14",4.48272342399303,-1.84991207216234,0.212029342214265,-1.95937534371434,0.476580680770303,2.32315493202371
"2006-08-15",4.45528796115145,-1.81699472526208,0.212790495464881,-2.00506741298096,0.468599339903224,2.33310885140274
"2006-08-16",4.43290820064098,-1.78591668744122,0.23258436955457,-2.00407097540579,0.46647882907981,2.39806717519307
"2006-08-17",4.39912572496693,-1.7417331108765,0.250756310298683,-1.98007613303017,0.470111108002619,2.48021861489443
"2006-08-18",4.38753500176351,-1.73834798235865,0.251660995971868,-1.92347206943075,0.45342591485506,2.49045575027581
"2006-08-21",4.34500199894813,-1.69675838974318,0.270981532386276,-1.95370404788787,0.437004068944256,2.47445155638466
"2006-08-22",4.31159136354899,-1.5740430040599,0.39591115921627,-2.10198887408001,0.513736304063068,2.32707936718775
"2006-08-23",4.37601422683517,-1.63911451764551,0.0303059242311576,-2.27935782601892,0.432297084276741,2.55541143049233
"2006-08-24",4.32824865200323,-1.66422061903316,0.0746162799630736,-2.22374186483533,0.370538540115745,2.24104562996789
"2006-08-25",4.3318492433268,-1.64587235499138,0.0697826848613228,-2.24803331450893,0.376973856191075,2.22724604476308
"2006-08-28",4.32474535428338,-1.63143551969676,0.0660537639295719,-2.22608588852005,0.37247734082201,2.19367722269478
"2006-08-29",4.32671975825007,-1.63707789993737,0.0768368754154684,-2.17062433567281,0.373948666228566,2.2302314864374
"2006-08-30",4.28446009547766,-1.56937583168513,0.0307856052140797,-2.07132764081813,0.368746220494849,2.28528388329314
"2006-08-31",4.31354586943363,-1.57842451360046,0.0449903430965133,-2.19278195284787,0.390292720336892,2.59284950727047
"2006-09-01",4.2605054139975,-1.60700963252358,0.0680268014415525,-2.11454392123589,0.327153490082868,2.39192080111793
"2006-09-04",4.24718752615416,-1.57498459651148,0.0773170074082546,-2.09115753635421,0.333768198899118,2.4282255901652
"2006-09-05",4.26670339313395,-1.5966054702212,0.0525497374570274,-2.06482648312394,0.327456102129825,2.4250964635727
"2006-09-06",4.29968653307933,-1.64348182890392,-0.0437593992812261,-1.97986745479964,0.306141127083994,2.37590602419895
"2006-09-07",4.31708930720332,-1.64702455884431,-0.0386680664371741,-1.94502708335056,0.311529900024227,2.43558381576458
"2006-09-08",4.25309332276573,-1.55932660857684,0.0543612343838542,-1.944377496726,0.323846482515448,2.59065624341813
"2006-09-11",4.25387233665273,-1.57610034114153,0.0857227644862607,-1.84130228607833,0.322843870998134,2.67154553684284
"2006-09-12",4.28978395631283,-1.5971381889515,0.0613268279475743,-1.85591105468948,0.32315169755579,2.60856501470691
"2006-09-13",4.28054859605273,-1.58245686704436,0.060985574184386,-1.85107181450525,0.318459396879666,2.52696616241486
"2006-09-14",4.24000239887887,-1.4911401553526,0.101266223921068,-1.76098090929917,0.345077319123934,2.75024796451337
"2006-09-15",4.20568179710412,-1.45868932358741,0.15509531929596,-1.75084109787009,0.355154202343671,2.82796417641348
"2006-09-18",4.21900606247521,-1.52174008331536,-0.0470601688381443,-1.54819127531753,0.29343117082193,2.74967620503162
"2006-09-19",4.18001436039044,-1.47353585548595,-0.00438466431733369,-1.60298658572841,0.291774088189682,2.7510340910914
"2006-09-20",4.16810810306026,-1.46041739082793,0.0204292866344388,-1.64700582026449,0.288050775027803,2.74922825388197
"2006-09-21",4.18342349938062,-1.46955420055596,0.0202780773519316,-1.66499060711212,0.288409731037841,2.75034067431851
"2006-09-22",4.1417901637485,-1.27200900489431,0.404735411792633,-1.86234914579956,0.438802428130884,2.60735502888577
"2006-09-25",4.10108509249634,-1.23096325624795,0.268851733604391,-1.87403258208925,0.388984920426355,2.38121738655386
"2006-09-26",4.04707016661932,-1.24400603591083,0.257063149584151,-1.69541869295809,0.318959245795973,2.31280713450858
"2006-09-27",4.06344265124402,-1.18865602424721,0.24215442246788,-1.72250843219445,0.365786234341852,2.59052036057534
"2006-09-28",4.08325002522545,-1.26116577306841,0.233572455681973,-1.68931087312052,0.334127732861422,2.57987542807204
"2006-09-29",4.03828437349374,-1.25104340667251,0.220347388938266,-1.52995000579587,0.296087255203428,2.46518792030209
"2006-10-02",4.1319427114556,-1.33432354247339,0.158108167593191,-1.69949367668437,0.35193168958133,2.72927453115522
"2006-10-03",4.02093060478586,-1.31596273776723,0.25531222242072,-1.621034231783,0.277151093201699,2.34093236525382
"2006-10-04",3.9958057064825,-1.31679514106182,0.238575804947706,-1.58911286979603,0.25,2.33350176320129
"2006-10-05",3.99601751374314,-1.31379074433196,0.235608203639554,-1.59906301441364,0.25,2.37005792799488
"2006-10-06",4.01725001022521,-1.28312492482927,0.165191850024002,-1.60283882801601,0.25,2.18803907009436
"2006-10-09",4.02597510807633,-1.29514127349739,0.152178562222171,-1.5064219793673,0.257355187983604,2.26984480180156
"2006-10-10",4.04587069540793,-1.30086957501589,0.121029313000038,-1.45888134249262,0.259742074562888,2.26892333409105
"2006-10-11",4.04433412841,-1.29484642132822,0.111705746791384,-1.40091188960658,0.259785180082947,2.28378065482316
"2006-10-12",4.03589112817459,-1.27244569897833,0.106096122511518,-1.38203755910687,0.258029742376915,2.24569965829283
"2006-10-13",4.04407953538573,-1.29021408575563,0.0925796371417183,-1.33578251340665,0.25,2.19535891046932
"2006-10-16",4.05885353078415,-1.29838260452724,0.0864407975318119,-1.39894167119247,0.25,2.14662849257718
"2006-10-17",4.02359835669357,-1.24421266884804,0.119208868063843,-1.38184866853278,0.25,2.1363063534777
"2006-10-18",4.0259588341977,-1.24196088036607,0.104511744483098,-1.36778103506583,0.25,2.04637135434303
"2006-10-19",4.05875768642678,-1.28080223249235,0.0849772621109161,-1.37676153228868,0.250048659131086,2.05113593001185
"2006-10-20",4.05147116810891,-1.25811827860299,0.143063260531071,-1.30921547543602,0.266020836637491,2.17587303327951
"2006-10-23",4.07691715538851,-1.28329658928087,0.0991007198330017,-1.26625043439759,0.261697109451573,2.1314825843232
"2006-10-24",4.05484462978565,-1.26783002664343,0.124437565802913,-1.19516294256713,0.25684677945506,2.16594725728924
"2006-10-25",4.07106822603545,-1.29730759522269,0.12810732096491,-1.20852983126472,0.25,2.14620194539852
"2006-10-26",4.03964851519923,-1.26770941575261,0.186468357938797,-1.15630456829911,0.25,2.19953084273906
"2006-10-27",3.9852081165581,-1.22392332782108,0.366207629882858,-1.13812566759442,0.263211375524441,2.30670746993521
"2006-10-30",3.95936359827329,-1.24015312405956,0.401019168002896,-1.08415104686614,0.25,2.35130074163265
"2006-10-31",3.99490881539707,-1.20874960117864,0.448601565371701,-1.04185454565818,0.317708608714576,2.70655104533457
"2006-11-01",3.96855191255476,-1.11782217609928,0.346641628462186,-1.1692499515079,0.297933166208559,2.48145154458458
"2006-11-02",3.96685471956473,-1.13918075658533,0.478424456902444,-1.13727548685793,0.309511302435671,2.5437504243341
"2006-11-03",4.03516952714358,-1.23812915948319,0.52972606430676,-1.2342953561852,0.319254963864495,2.62673685733798
"2006-11-06",4.0351890964273,-1.19406596233381,0.50644303696873,-1.11529311392261,0.338442976894608,2.68891935044791
"2006-11-07",3.99651350301586,-1.16951262623963,0.602466280819603,-1.12064641835532,0.3406436954768,2.79057646186391
"2006-11-08",3.99001261461837,-1.13763818093882,0.64276075547406,-1.09645624126771,0.358305646097605,2.83924077209588
"2006-11-09",3.99652376941713,-1.09287027268288,0.691942906271794,-1.1096272191681,0.391260993235395,2.88250475263116
"2006-11-10",4.00617236948544,-1.06887696424406,0.585641758751764,-1.26476339343627,0.381883720246577,2.77533390955157
"2006-11-13",4.01359683787704,-1.05960644232766,0.566031445947601,-1.2407637987708,0.396947451580383,2.78056365468386
"2006-11-14",3.98998997773305,-1.03774860474519,0.581530738066883,-1.23414814245706,0.389153370095125,2.79268735490703
"2006-11-15",4.0114841215114,-1.06543952679347,0.587731858619903,-1.20340876605875,0.390145149375366,2.81877755484573
"2006-11-16",4.00320964060252,-1.04528305750236,0.593710068627455,-1.19985182390114,0.393619685736306,2.83027020346806
"2006-11-17",3.98342085490644,-1.00195719856133,0.549669740809709,-1.1093275313975,0.393174926239123,2.79878345156111
"2006-11-20",3.97775078286929,-0.922061579474608,0.467963035310668,-1.18481403706126,0.423673388571786,2.73141607454184
"2006-11-21",3.96875763313309,-0.919904476209581,0.504029650771265,-1.14909285986632,0.420120513723362,2.77981064114626
"2006-11-22",3.98946553225795,-0.903433186106204,0.411014405498314,-1.22577766088861,0.420230971343171,2.71378762531274
"2006-11-23",4.00367665338661,-0.908995481670747,0.432361653584131,-1.17649336149457,0.425704883609274,2.80906563569497
"2006-11-24",4.01309912416365,-0.925834235778195,0.428116345027775,-1.35033083593268,0.411458770648407,2.77067673078228
"2006-11-27",4.04355468406481,-0.92875473157039,0.38731916023402,-1.36686416122577,0.439784002183178,2.7735127766776
"2006-11-28",4.01462260590069,-0.893165338777547,0.321235324799067,-1.3944936853796,0.403774451211466,2.69686400589495
"2006-11-29",4.00825029905946,-0.916685827997034,0.337439399205289,-1.35607176461818,0.385162217523766,2.74246125957993
"2006-11-30",4.00780293399544,-0.911244436087852,0.344541203443824,-1.3305853448309,0.38188060604113,2.76753130477658
"2006-12-01",4.00800423839836,-0.893398903615001,0.329244215634076,-1.36979558279803,0.386590469367858,2.76231374802299
"2006-12-04",4.00244948550045,-0.80620416152346,0.188115927362846,-1.43171233086252,0.411256786161363,2.66296249712498
"2006-12-05",3.98953556827101,-0.804491832828345,0.217356448838584,-1.39079201401737,0.39268607454291,2.74163861634363
"2006-12-06",3.99407516227413,-0.822060720078314,0.214491886022466,-1.30175413172422,0.384740340632756,2.8313136579098
"2006-12-07",3.9873675698033,-0.834249699135617,0.224445361050899,-1.22069081649505,0.35397569444859,2.90319015176574
"2006-12-08",3.96483970620514,-0.78766904976636,0.218383426782647,-1.13263520377631,0.361041837653761,2.97237789735917
"2006-12-11",4.04061963287948,-0.840019148568083,0.154569549592257,-1.20959764007257,0.380462133831168,3.1606124296211
"2006-12-12",4.02442069937897,-0.840909029793518,0.171011311583846,-1.15772094683255,0.363389227548872,3.19859198905931
"2006-12-13",4.00910590096924,-0.882889935924912,0.209910256557403,-1.10375106872606,0.33603744259622,3.26450509996499
"2006-12-14",4.03204107822154,-0.892893991638776,0.201309599453717,-1.00992726442461,0.354067873996159,3.32281743134832
"2006-12-15",4.03063627580584,-0.870119477484238,0.1790830514704,-1.02278591479681,0.362891654776612,3.3126557305066
"2006-12-18",4.08535613918965,-0.939158612159535,0.16704269951141,-1.03496756059878,0.360404701022606,3.31133552046724
"2006-12-19",4.1296545730243,-0.946810378493507,0.125701933990539,-1.06907201902314,0.385275527247377,3.27012360818946
"2006-12-20",4.15129841784047,-0.985527648442804,0.116502461918308,-1.10383289912793,0.366426673096089,3.21571094129637
"2006-12-21",4.16063144836085,-0.994585934024651,0.111752806048887,-1.09357483531892,0.359058931282168,3.20222472853071
"2006-12-22",4.15590233269839,-1.01231623035081,0.126796977574576,-1.07823961836861,0.339292552893552,3.22433725254572
"2006-12-27",4.20754703460288,-1.06092021516122,0.124447876846754,-1.13153332220314,0.36007218264382,3.413276571277
"2006-12-28",4.19457247766877,-1.13278766512894,0.105919719991602,-1.04365096565091,0.305002219549934,3.03799313413626
"2006-12-29",4.19228891982044,-1.02955538150601,0.327635710549348,-1.0076000792878,0.417003453412218,2.9062993874552
"2007-01-02",4.1720247539786,-1.00703909018995,0.276089518138607,-1.02945482052475,0.377866654405574,2.78096742485746
"2007-01-03",4.14703699960573,-1.00553450961362,0.246016856744066,-0.975968285785625,0.339529987831227,2.64397466746293
"2007-01-04",4.16410054504364,-1.02982315463544,0.251604019333394,-0.998792561650002,0.336733675021038,2.6373244340779
"2007-01-05",4.21813554906251,-1.05494564110936,0.272881270895898,-1.03094613299991,0.38258509135888,2.83319373636065
"2007-01-08",4.22063024329442,-1.03776684922826,0.246084334040048,-1.06264406597733,0.385041035425345,2.796764753925
"2007-01-09",4.24324733219218,-1.04348729571907,0.230621613408266,-1.10878192001916,0.385077965002006,2.75842229933924
"2007-01-10",4.26376084765297,-1.06959576776909,0.224224559887479,-1.10642255223747,0.370217369422667,2.74972164620536
"2007-01-11",4.28703536647185,-1.0441720508823,0.171809356516088,-1.22022710405752,0.403334331025418,2.65644974405174
"2007-01-12",4.31994437159827,-1.11028167955865,0.161303274754751,-1.20712886385355,0.376621491839855,2.53637875923223
"2007-01-15",4.30540454740903,-1.07468330639203,0.172445921547039,-1.15480086827733,0.384653915147543,2.56377457034199
"2007-01-16",4.27599429575734,-1.00736228281879,0.176157071285958,-1.0865507767726,0.408958001574878,2.60188026961646
"2007-01-17",4.27540987219703,-1.00979147746065,0.180279549578326,-1.07921238729984,0.410743391254799,2.61649823336775
"2007-01-18",4.33071195554928,-1.04838800876128,0.158405597760262,-1.09051164690576,0.431102633483077,2.59941121921291
"2007-01-19",4.25560885729744,-0.938942743803856,0.24729911132858,-0.969355470828474,0.457062309216146,2.68413970926941
"2007-01-22",4.23844416226608,-0.925843554070368,0.25325186752422,-0.933220827609333,0.453313553799942,2.69593405763761
"2007-01-23",4.20538697598767,-0.858544539740262,0.252254145820326,-0.86347602225554,0.464844805361974,2.705911600344
"2007-01-24",4.21941674006676,-0.945865200641103,0.290818053071858,-0.854075748719663,0.431453118814134,2.71134541490228
"2007-01-25",4.24437030726833,-0.942044340842269,0.262074273623336,-0.878161763103998,0.447623867974173,2.68326357539297
"2007-01-26",4.29993096863787,-0.960039851468348,0.230266123171415,-0.883826165818429,0.484603619781865,2.66898120725518
"2007-01-29",4.3458316669842,-0.994759069948263,0.203636054500131,-0.995550532871883,0.491048994829899,2.61969279071062
"2007-01-30",4.33032922045773,-1.06120737318611,0.234129657783129,-1.02924627223512,0.419640648826376,2.50086613934218
"2007-01-31",4.3271104703492,-1.05232403800521,0.238017695931668,-1.00570962809972,0.419903541094487,2.5079503575076
"2007-02-01",4.28151306936754,-1.00968831894953,0.25036993491693,-1.04891003985044,0.393546144583104,2.41573609857744
"2007-02-02",4.29412668744946,-0.983569135198424,0.120610371512005,-1.03789888375584,0.380909549088559,2.13589389993096
"2007-02-05",4.2965856273182,-0.960018310686384,0.156238854679043,-1.20603569569817,0.411542454270486,2.35976806826787
"2007-02-06",4.28587381153881,-0.96287118381847,0.17529755936272,-1.15797692571916,0.391723094289131,2.384075820234
"2007-02-07",4.26288099458484,-0.968210923228382,0.217089059983808,-1.09877691599324,0.371214405139876,2.42797535318094
"2007-02-08",4.24648799100757,-0.960564181893736,0.234793803064726,-0.953858315040252,0.362685287330839,2.49135204641397
"2007-02-09",4.28943207521131,-0.968374063750617,0.207810786343448,-0.986122907854956,0.395097722939942,2.46577101983682
"2007-02-12",4.33313927376469,-0.974169659578309,0.157513741612671,-1.04243394648736,0.428842415460508,2.41654887503659
"2007-02-13",4.34586336883688,-1.00363630144242,0.163169138818654,-1.06385783205776,0.414509507027263,2.42066365607955
"2007-02-14",4.28690170354977,-1.02523965100055,0.181856381192883,-0.951636051114621,0.331621541926621,2.14995932331047
"2007-02-15",4.2762802917664,-0.984932559687454,0.269667593166454,-1.0871536245031,0.367258476390729,2.35471046785251
"2007-02-16",4.26714003121566,-0.97842574310369,0.280854875376885,-1.07427205879932,0.362480833207529,2.37985530265788
"2007-02-19",4.28923889812984,-0.984833067711725,0.28657437350878,-1.03954502966614,0.37691297242721,2.42227128932144
"2007-02-20",4.30418562900062,-0.975713932761367,0.277620202677326,-1.03997466776421,0.399488740520598,2.42777005557315
"2007-02-21",4.27689497775604,-0.918914811920633,0.281909538718261,-0.992210919770751,0.417674296994978,2.45220381586589
"2007-02-22",4.28213738598404,-0.904797951050068,0.279058313032381,-0.965912363852529,0.43160793440168,2.46735317232389
"2007-02-23",4.24807870187533,-0.881794754501035,0.322053250741809,-0.937529800393261,0.414426030070754,2.50624214165311
"2007-02-26",4.22199665429481,-0.821858756261068,0.345774015719221,-1.03369312854828,0.428681030335181,2.52603326027267
"2007-02-27",4.20328766530971,-0.777398904698073,0.317110402606887,-1.07024322718246,0.434935750428695,2.50899281708309
"2007-02-28",4.19952779750143,-0.741553878430382,0.248166847253708,-1.1891854297375,0.43486278630896,2.36575560786728
"2007-03-01",4.18793505419339,-0.747163218098339,0.259999925504319,-1.14928074641241,0.435069479561932,2.38319153321443
"2007-03-02",4.21879884895293,-0.760511931899952,0.231129810650149,-1.28403003223667,0.441441528818733,2.36213194001023
"2007-03-05",4.21248252892901,-0.752699198999571,0.245474160260147,-1.38269051799724,0.440197336871423,2.40477344640819
"2007-03-06",4.2245299936959,-0.745665750046509,0.277149616462611,-1.3273622436283,0.484428935038501,2.59180159017043
"2007-03-07",4.24590079368658,-0.764491030585114,0.274933789142201,-1.37716718052033,0.479474265634816,2.60382323381295
"2007-03-08",4.24995186840561,-0.774504602781822,0.305072333004735,-1.3897655303633,0.450212304933317,2.64404594189866
"2007-03-09",4.27852303687153,-0.84544989731761,0.323152470985667,-1.40434412686102,0.395290009022773,2.65225677538701
"2007-03-12",4.2589780352728,-0.827140089366768,0.362109573216024,-1.39389864049847,0.400816966010521,2.71347910337692
"2007-03-13",4.25706993030515,-0.814883398137109,0.404209997294201,-1.45282798222206,0.422642598602198,2.78763498117558
"2007-03-14",4.24326040567041,-0.808150282865121,0.371528633721994,-1.49744280609857,0.395225389996924,2.76891907626759
"2007-03-15",4.25332018609994,-0.802871752117068,0.359516191258907,-1.46631727118306,0.407319582318967,2.79684082106264
"2007-03-16",4.23870724763082,-0.783672353118751,0.351679640029239,-1.35907832434437,0.421744661939858,2.84995002588543
"2007-03-19",4.25992102853417,-0.786971320211227,0.343368040868833,-1.32378598116171,0.453696482576764,3.05474409675652
"2007-03-20",4.24289991347057,-0.777980262689869,0.355963935529487,-1.32689086837696,0.437736662030723,3.06571062660215
"2007-03-21",4.27153950217178,-0.816896461202128,0.342735357289668,-1.37583907590839,0.419150772053466,3.02616226328775
"2007-03-22",4.29330495291263,-0.808654252158252,0.266975336348046,-1.50858595464489,0.408484689873816,2.91275636106373
"2007-03-23",4.38821254197144,-0.857216849414947,0.19425517557969,-1.56136091001461,0.46480819365456,2.915960874602
"2007-03-26",4.40271657082733,-0.882937122070162,0.190665018087645,-1.5540679550707,0.466969434427158,2.91479681893298
"2007-03-27",4.41294446494211,-0.898947087721767,0.186567716949052,-1.53552138403085,0.461312894925846,2.94690760599187
"2007-03-28",4.42719147318249,-0.896135030578005,0.159024057609211,-1.53268808025314,0.474407763940687,2.91719655972834
"2007-03-29",4.4286399755585,-0.910138468977843,0.17120787005727,-1.49022314985423,0.451396868199031,2.94205661241227
"2007-03-30",4.42415654755015,-0.92691605059251,0.179600180472911,-1.45253332161062,0.43064574751741,2.98748556358721
"2007-04-02",4.46143903313017,-0.939115675956171,0.117665616855255,-1.49953357602481,0.443040796529556,3.23752226853536
"2007-04-03",4.46918583667514,-0.963693368778176,0.0581605036687658,-1.44811357645817,0.397009035859628,3.02680234567411
"2007-04-04",4.48224514723902,-0.96980320922389,0.0599905382352952,-1.56428593554051,0.393124929121352,2.96464384553318
"2007-04-05",4.48168413824004,-0.944681990727295,0.0495205450456655,-1.52962554994547,0.404459636423084,2.95500919734609
"2007-04-10",4.52092618308784,-0.996859679867962,0.0442570989130512,-1.49038826920251,0.399775609048978,2.98497582056371
"2007-04-11",4.5344015903305,-1.0048353100968,0.0428966948469326,-1.49835928023111,0.398936562867461,3.01130500542199
"2007-04-12",4.57631976855714,-1.02922288212948,0.0284636914068278,-1.51264135534718,0.426412118365439,3.0241882021613
"2007-04-13",4.6154064882903,-1.05466469865251,0.0150146794395379,-1.53676263191685,0.448101384470565,2.99550809290312
"2007-04-16",4.60469438624328,-1.06238269661416,0.0257982435357341,-1.52394714468094,0.427512081936123,3.00562874912669
"2007-04-17",4.59351172146779,-1.04412236486291,0.0305544596908045,-1.53996191252937,0.42851141959371,3.02038475567714
"2007-04-18",4.5555098565906,-1.01349473644378,0.0614686618681524,-1.51044976614349,0.415064324665038,3.11142619173112
"2007-04-19",4.57351010166362,-1.00879614457206,0.0513285500535102,-1.4809500646939,0.431977049988911,3.11169404840159
"2007-04-20",4.56573220699483,-1.0086809840617,0.0448101411919316,-1.37276491346813,0.417462025477129,3.00165052300942
"2007-04-23",4.54116936374314,-0.951940031414593,0.0460566286936533,-1.32588383332787,0.434566377798822,3.05235943382444
"2007-04-24",4.51605404209323,-0.913603488559445,0.0566581584538251,-1.33887970262289,0.432563015301963,3.06596158621975
"2007-04-25",4.52965876784909,-0.951129399086082,0.071509365374258,-1.32198357581867,0.427072818330174,3.0737555054688
"2007-04-26",4.5286002816379,-0.942240328881764,0.0741929070628501,-1.28334970994446,0.433438910087366,3.11483901385812
"2007-04-27",4.55205513585626,-0.928523671006705,0.0620715741900741,-1.24687669088813,0.464682345914028,3.15221875739291
"2007-04-30",4.52831402441983,-0.867408783251743,0.151362828204549,-1.33789560722014,0.543499539474667,3.358610563489
"2007-05-02",4.55904680700261,-0.888826342145136,0.157896137660158,-1.32368482856172,0.560728853784039,3.37405015487411
"2007-05-03",4.60383332961498,-1.02093055718185,0.217003527297319,-1.4292365487164,0.510549613273927,3.32786016622095
"2007-05-04",4.53980110852393,-0.957276576622304,0.150146462883292,-1.35550116333452,0.436905546697811,3.10507493342446
"2007-05-07",4.56013430631727,-0.972763932890755,0.177028252541189,-1.28333007165913,0.460929519033754,3.18504329298465
"2007-05-08",4.54892002034762,-0.959885011595621,0.21048860047499,-1.35272072457138,0.468868563319504,3.23226972827785
"2007-05-09",4.57074999941596,-0.970777080128847,0.201608604814045,-1.35851469956579,0.483719837462802,3.23016945180027
"2007-05-10",4.57098735001057,-0.946545195989307,0.184653822521596,-1.35890769135449,0.49908348513129,3.22018696879128
"2007-05-11",4.547867114358,-0.907043470131289,0.170826467624358,-1.38842632371496,0.490518791068645,3.20446277903789
"2007-05-14",4.61209292745897,-0.988631186884514,0.166649745465283,-1.31623603414528,0.504973680613879,3.22971459138075
"2007-05-15",4.62494818018332,-1.02122688077577,0.18956103890956,-1.27431229806547,0.483869632974967,3.21780035063597
"2007-05-16",4.63013862195515,-1.06186078365629,0.296736600836566,-1.22512891175146,0.48157707510593,3.25463392360639
"2007-05-17",4.6135666659979,-1.04592549711693,0.329530368938931,-1.19651001364818,0.474947976415964,3.27530216513339
"2007-05-18",4.62048742593618,-1.05177896603725,0.332303367205471,-1.19535890836128,0.471401351130421,3.26849047536407
"2007-05-21",4.64282806453165,-1.05948250418015,0.332382373873022,-1.21263274577354,0.48532761048404,3.2572609075627
"2007-05-22",4.64553472096226,-1.05375534721358,0.33251755734195,-1.20280812099829,0.495704177469612,3.26102377905094
"2007-05-23",4.63109718491393,-1.04973800750114,0.403884007078291,-1.10522555630936,0.50202528377829,3.35683138174568
"2007-05-24",4.66445318869702,-1.0487401745269,0.364056423690174,-1.14855805887727,0.539242039508017,3.31966280682112
"2007-05-25",4.66355829511457,-1.06082580833091,0.397547864014696,-1.12868532183796,0.52375462372955,3.33941684316685
"2007-05-28",4.66417745824787,-1.00626356327079,0.385601035252529,-1.14015899260486,0.544098903338608,3.32911961997659
"2007-05-29",4.67140398601958,-1.0751934777715,0.538028329605155,-1.10907914003804,0.571894462708985,3.39993180997051
"2007-05-30",4.67564085403022,-1.06565845449382,0.530845042846247,-1.11589200712586,0.584237565441659,3.39171557187882
"2007-05-31",4.67726484525265,-1.07453732516934,0.596234164601867,-1.03242010666736,0.603962412050759,3.44280519448273
"2007-06-01",4.70907820700102,-1.11198093176235,0.68790917483692,-1.0912312295321,0.632776609240984,3.48428366775364
"2007-06-04",4.71564695023963,-1.11338931967986,0.696569351256157,-1.08596699606622,0.645174598217509,3.48110927806497
"2007-06-05",4.73409424471192,-1.12029168821614,0.692842512007888,-1.05754684464507,0.674728583299783,3.48055281925557
"2007-06-06",4.7414660988189,-1.12347851981507,0.538268923235383,-1.06296548189074,0.61631984393178,3.33049695641884
"2007-06-07",4.80294554707142,-1.16971152191832,0.51267798814041,-1.09184701167111,0.633203514475725,3.30955425247709
"2007-06-08",4.87316691442545,-1.20371826842433,0.422774572801869,-1.18028557974094,0.668996652076894,3.24823801578711
"2007-06-11",4.85623934898319,-1.19276509029581,0.42920190646194,-1.15062049606431,0.661253121396116,3.25034195652147
"2007-06-12",4.90940620285075,-1.25716515903563,0.446001968229652,-1.13271396724502,0.672353833519428,3.2663895157648
"2007-06-13",4.95135474504494,-1.30130531054607,0.45326757985147,-1.1198603155279,0.699347662999641,3.26832621797653
